offer_id,driver_id,passenger_id,request_id,driver_x,driver_y,passenger_x,passenger_y,driver_type,passenger_preference,distance_to_pickup_km,estimated_wait_time_min,driver_rating,trip_distance_km,surge_multiplier,traffic_multiplier,offered_price,score,max_wait_time_min,driver_availability,eligible_offer,offer_rank_for_passenger,recommendation_flag
O1437,D037,P029,R029,42,3,97,26,economical,fast,59.62,145.5,4.7,16.8,1.1,1.05,62.54,113.89,9,available,No,,Filtered out
O1438,D038,P029,R029,55,77,97,26,premium,fast,66.07,139.7,4.8,16.8,1.1,1.05,105.38,118.39,9,available,No,,Filtered out
O1439,D039,P029,R029,92,94,97,26,economical,fast,68.18,196.2,4.1,16.8,1.1,1.05,68.66,150.66,9,available,No,,Filtered out
O1440,D040,P029,R029,38,64,97,26,balanced,fast,70.18,131,4.3,16.8,1.1,1.05,86.8,108.63,9,available,No,,Filtered out
O1441,D041,P029,R029,22,78,97,26,balanced,fast,91.26,180.7,4.6,16.8,1.1,1.05,106.49,147.33,9,available,No,,Filtered out
O1442,D042,P029,R029,56,56,97,26,economical,fast,50.8,124.1,4,16.8,1.1,1.05,57.05,97.88,9,available,No,,Filtered out
O1443,D043,P029,R029,11,96,97,26,economical,fast,110.89,292.1,4.6,16.8,1.1,1.05,89.86,221.98,9,available,No,,Filtered out
O1444,D044,P029,R029,58,53,97,26,balanced,fast,47.43,125.5,4.4,16.8,1.1,1.05,71.5,101.71,9,available,No,,Filtered out
O1445,D045,P029,R029,98,13,97,26,balanced,fast,13.04,28.4,4.5,16.8,1.1,1.05,44.25,28.28,9,available,No,,Filtered out
O1446,D046,P029,R029,59,85,97,26,economical,fast,70.18,153.5,4.5,16.8,1.1,1.05,69.47,120.89,9,available,No,,Filtered out
O1447,D047,P029,R029,70,57,97,26,premium,fast,41.11,79.5,5,16.8,1.1,1.05,86.81,72.51,9,available,No,,Filtered out
O1448,D048,P029,R029,30,35,97,26,balanced,fast,67.6,158.7,4.4,16.8,1.1,1.05,85.13,127.68,9,available,No,,Filtered out
O1449,D049,P029,R029,19,90,97,26,economical,fast,100.9,236.4,4.2,16.8,1.1,1.05,72.72,179.6,9,available,No,,Filtered out
O1450,D050,P029,R029,89,2,97,26,economical,fast,25.3,57.9,4.4,16.8,1.1,1.05,41.42,48.37,9,available,No,,Filtered out
O1451,D001,P030,R030,75,54,20,0,balanced,cheap,77.08,198,4.4,9,1.26,1.15,79.58,94.87,12,available,No,,Filtered out
O1452,D002,P030,R030,57,75,20,0,economical,cheap,83.63,263.3,4.4,9,1.26,1.15,67.68,99.6,12,available,No,,Filtered out
O1453,D003,P030,R030,13,11,20,0,premium,cheap,13.04,25.3,4.9,9,1.26,1.15,41.65,33.73,12,available,No,,Filtered out
O1454,D004,P030,R030,70,37,20,0,economical,cheap,62.2,196.1,4.4,9,1.26,1.15,58.72,79.88,12,available,No,,Filtered out
O1455,D005,P030,R030,29,12,20,0,balanced,cheap,15,30.6,4.6,9,1.26,1.15,36.53,31.23,12,unavailable,No,,Filtered out
O1456,D006,P030,R030,9,77,20,0,economical,cheap,77.78,199.8,4.3,9,1.26,1.15,64.87,84.94,12,available,No,,Filtered out
O1457,D007,P030,R030,41,98,20,0,economical,cheap,100.22,248,4.1,9,1.26,1.15,78.96,104.46,12,available,No,,Filtered out
O1458,D008,P030,R030,27,83,20,0,economical,cheap,83.29,222,4.2,9,1.26,1.15,65.22,89.63,12,available,No,,Filtered out
O1459,D009,P030,R030,54,74,20,0,economical,cheap,81.44,217.1,4.3,9,1.26,1.15,65.32,88.71,12,available,No,,Filtered out
O1460,D010,P030,R030,87,54,20,0,economical,cheap,86.05,205.7,4.1,9,1.26,1.15,58.26,81.51,12,available,No,,Filtered out
O1461,D011,P030,R030,14,87,20,0,economical,cheap,87.21,201.6,4.7,9,1.26,1.15,74,91.65,12,available,No,,Filtered out
O1462,D012,P030,R030,33,64,20,0,balanced,cheap,65.31,161.9,4.5,9,1.26,1.15,76.02,85.14,12,available,No,,Filtered out
O1463,D013,P030,R030,99,67,20,0,balanced,cheap,103.59,211.2,4.6,9,1.26,1.15,91.66,105.94,12,available,No,,Filtered out
O1464,D014,P030,R030,72,10,20,0,balanced,cheap,52.95,127,4.4,9,1.26,1.15,60.09,67.02,12,available,No,,Filtered out
O1465,D015,P030,R030,33,67,20,0,balanced,cheap,68.25,148.2,4.8,9,1.26,1.15,71.15,78.97,12,available,No,,Filtered out
O1466,D016,P030,R030,47,56,20,0,balanced,cheap,62.17,123.6,4.6,9,1.26,1.15,66.43,70.76,12,available,No,,Filtered out
O1467,D017,P030,R030,80,7,20,0,balanced,cheap,60.41,174.7,4.3,9,1.26,1.15,61.3,77.42,12,available,No,,Filtered out
O1468,D018,P030,R030,73,73,20,0,economical,cheap,90.21,208.5,4.2,9,1.26,1.15,62.1,84.75,12,available,No,,Filtered out
O1469,D019,P030,R030,93,6,20,0,economical,cheap,73.25,220.8,4.3,9,1.26,1.15,56.83,83.51,12,available,No,,Filtered out
O1470,D020,P030,R030,57,17,20,0,balanced,cheap,40.72,81.3,4.3,9,1.26,1.15,52.02,52.24,12,available,No,,Filtered out
O1471,D021,P030,R030,69,1,20,0,economical,cheap,49.01,148,4.6,9,1.26,1.15,46.68,61.82,12,available,No,,Filtered out
O1472,D022,P030,R030,0,49,20,0,premium,cheap,52.92,111.7,4.7,9,1.26,1.15,87.78,83.32,12,available,No,,Filtered out
O1473,D023,P030,R030,19,24,20,0,premium,cheap,24.02,45.8,4.7,9,1.26,1.15,58.12,49.37,12,available,No,,Filtered out
O1474,D024,P030,R030,67,20,20,0,economical,cheap,51.08,161.2,4.5,9,1.26,1.15,45.25,63.47,12,available,No,,Filtered out
O1475,D025,P030,R030,72,31,20,0,premium,cheap,60.54,120.4,4.7,9,1.26,1.15,86.5,84.16,12,unavailable,No,,Filtered out
O1476,D026,P030,R030,40,30,20,0,balanced,cheap,36.06,76.4,4.5,9,1.26,1.15,47.02,47.74,12,available,No,,Filtered out
O1477,D027,P030,R030,72,12,20,0,economical,cheap,53.37,137.4,4.2,9,1.26,1.15,43.74,57.68,12,available,No,,Filtered out
O1478,D028,P030,R030,69,90,20,0,balanced,cheap,102.47,244.8,4.4,9,1.26,1.15,93.94,114.28,12,available,No,,Filtered out
O1479,D029,P030,R030,17,33,20,0,balanced,cheap,33.14,96.3,4.6,9,1.26,1.15,51.36,54.75,12,available,No,,Filtered out
O1480,D030,P030,R030,33,64,20,0,premium,cheap,65.31,151.2,4.7,9,1.26,1.15,89.84,92.66,12,available,No,,Filtered out
O1481,D031,P030,R030,81,33,20,0,economical,cheap,69.35,150.5,4,9,1.26,1.15,49.54,64.38,12,available,No,,Filtered out
O1482,D032,P030,R030,4,47,20,0,balanced,cheap,49.65,143.7,4.5,9,1.26,1.15,62.34,71.93,12,available,No,,Filtered out
O1483,D033,P030,R030,26,87,20,0,balanced,cheap,87.21,208.5,4.3,9,1.26,1.15,92.07,105.72,12,unavailable,No,,Filtered out
O1484,D034,P030,R030,20,22,20,0,balanced,cheap,22,51.6,4.6,9,1.26,1.15,41.92,39.2,12,available,No,,Filtered out
O1485,D035,P030,R030,89,13,20,0,economical,cheap,70.21,174,4.2,9,1.26,1.15,62.56,78.17,12,available,No,,Filtered out
O1486,D036,P030,R030,84,24,20,0,premium,cheap,68.35,143.9,4.7,9,1.26,1.15,102.14,99.81,12,available,No,,Filtered out
O1487,D037,P030,R030,42,3,20,0,economical,cheap,22.2,59.9,4.7,9,1.26,1.15,32.04,33.94,12,available,No,,Filtered out
O1488,D038,P030,R030,55,77,20,0,premium,cheap,84.58,195.5,4.8,9,1.26,1.15,106.42,113.11,12,available,No,,Filtered out
O1489,D039,P030,R030,92,94,20,0,economical,cheap,118.41,372.4,4.1,9,1.26,1.15,93.31,139.39,12,available,No,,Filtered out
O1490,D040,P030,R030,38,64,20,0,balanced,cheap,66.48,135.9,4.3,9,1.26,1.15,72.75,77.68,12,available,No,,Filtered out
O1491,D041,P030,R030,22,78,20,0,balanced,cheap,78.03,169.3,4.6,9,1.26,1.15,85.11,92.98,12,available,No,,Filtered out
O1492,D042,P030,R030,56,56,20,0,economical,cheap,66.57,177.7,4,9,1.26,1.15,57.11,75.12,12,available,No,,Filtered out
O1493,D043,P030,R030,11,96,20,0,economical,cheap,96.42,278.2,4.6,9,1.26,1.15,73.47,106.61,12,available,No,,Filtered out
O1494,D044,P030,R030,58,53,20,0,balanced,cheap,65.22,188.5,4.4,9,1.26,1.15,72.17,87.78,12,available,No,,Filtered out
O1495,D045,P030,R030,98,13,20,0,balanced,cheap,79.08,182.9,4.5,9,1.26,1.15,72.45,86.85,12,available,No,,Filtered out
O1496,D046,P030,R030,59,85,20,0,economical,cheap,93.52,223.5,4.5,9,1.26,1.15,76.02,97.46,12,available,No,,Filtered out
O1497,D047,P030,R030,70,57,20,0,premium,cheap,75.82,159.5,5,9,1.26,1.15,102.7,103.29,12,available,No,,Filtered out
O1498,D048,P030,R030,30,35,20,0,balanced,cheap,36.4,94,4.4,9,1.26,1.15,50.85,53.96,12,available,No,,Filtered out
O1499,D049,P030,R030,19,90,20,0,economical,cheap,90.01,231,4.2,9,1.26,1.15,59.85,87.68,12,available,No,,Filtered out
O1500,D050,P030,R030,89,2,20,0,economical,cheap,69.03,171.1,4.4,9,1.26,1.15,55.6,72.7,12,available,No,,Filtered out
O1501,D001,P031,R031,75,54,90,36,balanced,fast,23.43,52,4.4,10.1,1.18,0.98,40.17,43.99,9,available,No,,Filtered out
O1502,D002,P031,R031,57,75,90,36,economical,fast,51.09,137.5,4.4,10.1,1.18,0.98,49.19,105.65,9,available,No,,Filtered out
O1503,D003,P031,R031,13,11,90,36,premium,fast,80.96,129.7,4.9,10.1,1.18,0.98,99.86,110.27,9,available,No,,Filtered out
O1504,D004,P031,R031,70,37,90,36,economical,fast,20.02,54.5,4.4,10.1,1.18,0.98,32.41,44.19,9,available,No,,Filtered out
O1505,D005,P031,R031,29,12,90,36,balanced,fast,65.55,111.1,4.6,10.1,1.18,0.98,75.37,92.38,9,unavailable,No,,Filtered out
O1506,D006,P031,R031,9,77,90,36,economical,fast,90.79,198.7,4.3,10.1,1.18,0.98,73.25,153.31,9,available,No,,Filtered out
O1507,D007,P031,R031,41,98,90,36,economical,fast,79.03,167,4.1,10.1,1.18,0.98,67.19,129.93,9,available,No,,Filtered out
O1508,D008,P031,R031,27,83,90,36,economical,fast,78.6,178.8,4.2,10.1,1.18,0.98,63.33,137.41,9,available,No,,Filtered out
O1509,D009,P031,R031,54,74,90,36,economical,fast,52.35,119.4,4.3,10.1,1.18,0.98,49.74,93.1,9,available,No,,Filtered out
O1510,D010,P031,R031,87,54,90,36,economical,fast,18.25,38,4.1,10.1,1.18,0.98,27.01,31.59,9,available,No,,Filtered out
O1511,D011,P031,R031,14,87,90,36,economical,fast,91.53,180.4,4.7,10.1,1.18,0.98,77.45,141.3,9,available,No,,Filtered out
O1512,D012,P031,R031,33,64,90,36,balanced,fast,63.51,134.4,4.5,10.1,1.18,0.98,75.49,108.73,9,available,No,,Filtered out
O1513,D013,P031,R031,99,67,90,36,balanced,fast,32.28,56.8,4.6,10.1,1.18,0.98,44.73,48.25,9,available,No,,Filtered out
O1514,D014,P031,R031,72,10,90,36,balanced,fast,31.62,65.1,4.4,10.1,1.18,0.98,46.96,54.52,9,available,No,,Filtered out
O1515,D015,P031,R031,33,67,90,36,balanced,fast,64.88,120.2,4.8,10.1,1.18,0.98,69.63,97.59,9,available,No,,Filtered out
O1516,D016,P031,R031,47,56,90,36,balanced,fast,47.42,80.7,4.6,10.1,1.18,0.98,57.33,67.5,9,available,No,,Filtered out
O1517,D017,P031,R031,80,7,90,36,balanced,fast,30.68,76.2,4.3,10.1,1.18,0.98,43.12,61.53,9,available,No,,Filtered out
O1518,D018,P031,R031,73,73,90,36,economical,fast,40.72,80.8,4.2,10.1,1.18,0.98,38.55,63.85,9,available,No,,Filtered out
O1519,D019,P031,R031,93,6,90,36,economical,fast,30.15,78.1,4.3,10.1,1.18,0.98,34.65,61.17,9,available,No,,Filtered out
O1520,D020,P031,R031,57,17,90,36,balanced,fast,38.08,65,4.3,10.1,1.18,0.98,51.27,55.32,9,available,No,,Filtered out
O1521,D021,P031,R031,69,1,90,36,economical,fast,40.82,105.4,4.6,10.1,1.18,0.98,42.83,81.89,9,available,No,,Filtered out
O1522,D022,P031,R031,0,49,90,36,premium,fast,90.93,163,4.7,10.1,1.18,0.98,126.3,138.89,9,available,No,,Filtered out
O1523,D023,P031,R031,19,24,90,36,premium,fast,72.01,115.4,4.7,10.1,1.18,0.98,103.09,100.93,9,available,No,,Filtered out
O1524,D024,P031,R031,67,20,90,36,economical,fast,28.02,75.9,4.5,10.1,1.18,0.98,32.71,59.22,9,available,No,,Filtered out
O1525,D025,P031,R031,72,31,90,36,premium,fast,18.68,32.4,4.7,10.1,1.18,0.98,50.94,32.4,9,unavailable,No,,Filtered out
O1526,D026,P031,R031,40,30,90,36,balanced,fast,50.36,90.7,4.5,10.1,1.18,0.98,57.17,74.47,9,available,No,,Filtered out
O1527,D027,P031,R031,72,12,90,36,economical,fast,30,66.3,4.2,10.1,1.18,0.98,33.97,52.78,9,available,No,,Filtered out
O1528,D028,P031,R031,69,90,90,36,balanced,fast,57.94,118.5,4.4,10.1,1.18,0.98,65.06,95.52,9,available,No,,Filtered out
O1529,D029,P031,R031,17,33,90,36,balanced,fast,73.06,180,4.6,10.1,1.18,0.98,83.81,142.3,9,available,No,,Filtered out
O1530,D030,P031,R031,33,64,90,36,premium,fast,63.51,125.5,4.7,10.1,1.18,0.98,89.57,105.29,9,available,No,,Filtered out
O1531,D031,P031,R031,81,33,90,36,economical,fast,9.49,18.4,4,10.1,1.18,0.98,23.25,17.13,9,available,No,,Filtered out
O1532,D032,P031,R031,4,47,90,36,balanced,fast,86.7,213.4,4.5,10.1,1.18,0.98,90.73,167.08,9,available,No,,Filtered out
O1533,D033,P031,R031,26,87,90,36,balanced,fast,81.84,166.9,4.3,10.1,1.18,0.98,88.88,134.18,9,unavailable,No,,Filtered out
O1534,D034,P031,R031,20,22,90,36,balanced,fast,71.39,140.9,4.6,10.1,1.18,0.98,81.88,114.55,9,available,No,,Filtered out
O1535,D035,P031,R031,89,13,90,36,economical,fast,23.02,49.3,4.2,10.1,1.18,0.98,34.51,40.99,9,available,No,,Filtered out
O1536,D036,P031,R031,84,24,90,36,premium,fast,13.42,24.9,4.7,10.1,1.18,0.98,50.13,26.99,9,available,No,,Filtered out
O1537,D037,P031,R031,42,3,90,36,economical,fast,58.25,132.7,4.7,10.1,1.18,0.98,53.99,103.22,9,available,No,,Filtered out
O1538,D038,P031,R031,55,77,90,36,premium,fast,53.91,106.7,4.8,10.1,1.18,0.98,80.96,90.4,9,available,No,,Filtered out
O1539,D039,P031,R031,92,94,90,36,economical,fast,58.03,156.1,4.1,10.1,1.18,0.98,55.27,119.91,9,available,No,,Filtered out
O1540,D040,P031,R031,38,64,90,36,balanced,fast,59.06,103.1,4.3,10.1,1.18,0.98,68.25,85.39,9,available,No,,Filtered out
O1541,D041,P031,R031,22,78,90,36,balanced,fast,79.92,147.9,4.6,10.1,1.18,0.98,87.49,120.57,9,available,No,,Filtered out
O1542,D042,P031,R031,56,56,90,36,economical,fast,39.45,90.2,4,10.1,1.18,0.98,42.37,71.21,9,available,No,,Filtered out
O1543,D043,P031,R031,11,96,90,36,economical,fast,99.2,244,4.6,10.1,1.18,0.98,75.73,185.49,9,available,No,,Filtered out
O1544,D044,P031,R031,58,53,90,36,balanced,fast,36.24,89.8,4.4,10.1,1.18,0.98,52.28,72.88,9,available,No,,Filtered out
O1545,D045,P031,R031,98,13,90,36,balanced,fast,24.35,48.7,4.5,10.1,1.18,0.98,40.54,41.75,9,available,No,,Filtered out
O1546,D046,P031,R031,59,85,90,36,economical,fast,57.98,118.6,4.5,10.1,1.18,0.98,54.63,93.5,9,available,No,,Filtered out
O1547,D047,P031,R031,70,57,90,36,premium,fast,29,52.7,5,10.1,1.18,0.98,61.8,48.75,9,available,No,,Filtered out
O1548,D048,P031,R031,30,35,90,36,balanced,fast,60.01,131.7,4.4,10.1,1.18,0.98,69.65,105.68,9,available,No,,Filtered out
O1549,D049,P031,R031,19,90,90,36,economical,fast,89.2,195.3,4.2,10.1,1.18,0.98,60.08,148.31,9,available,No,,Filtered out
O1550,D050,P031,R031,89,2,90,36,economical,fast,34.01,72.4,4.4,10.1,1.18,0.98,37.77,57.79,9,available,No,,Filtered out
O1551,D001,P032,R032,75,54,84,25,balanced,cheap,30.36,76.6,4.4,20.5,1.65,1.12,76.69,68.56,13,available,No,,Filtered out
O1552,D002,P032,R032,57,75,84,25,economical,cheap,56.82,174.6,4.4,20.5,1.65,1.12,79.52,90.14,13,available,No,,Filtered out
O1553,D003,P032,R032,13,11,84,25,premium,cheap,72.37,132.4,4.9,20.5,1.65,1.12,136.46,121.51,13,available,No,,Filtered out
O1554,D004,P032,R032,70,37,84,25,economical,cheap,18.44,57.3,4.4,20.5,1.65,1.12,57.25,51.1,13,available,No,,Filtered out
O1555,D005,P032,R032,29,12,84,25,balanced,cheap,56.52,109.5,4.6,20.5,1.65,1.12,103.65,94,13,unavailable,No,,Filtered out
O1556,D006,P032,R032,9,77,84,25,economical,cheap,91.26,228.1,4.3,20.5,1.65,1.12,100.25,115.37,13,available,No,,Filtered out
O1557,D007,P032,R032,41,98,84,25,economical,cheap,84.72,204.3,4.1,20.5,1.65,1.12,98.59,109.46,13,available,No,,Filtered out
O1558,D008,P032,R032,27,83,84,25,economical,cheap,81.32,211.2,4.2,20.5,1.65,1.12,92.9,106.85,13,available,No,,Filtered out
O1559,D009,P032,R032,54,74,84,25,economical,cheap,57.45,149.5,4.3,20.5,1.65,1.12,79.77,85.31,13,available,No,,Filtered out
O1560,D010,P032,R032,87,54,84,25,economical,cheap,29.15,68.5,4.1,20.5,1.65,1.12,55.36,52.04,13,available,No,,Filtered out
O1561,D011,P032,R032,14,87,84,25,economical,cheap,93.51,210.5,4.7,20.5,1.65,1.12,104.79,114.98,13,available,No,,Filtered out
O1562,D012,P032,R032,33,64,84,25,balanced,cheap,64.2,155.1,4.5,20.5,1.65,1.12,109.77,107.41,13,available,No,,Filtered out
O1563,D013,P032,R032,99,67,84,25,balanced,cheap,44.6,89.2,4.6,20.5,1.65,1.12,84.97,76.86,13,available,No,,Filtered out
O1564,D014,P032,R032,72,10,84,25,balanced,cheap,19.21,45.5,4.4,20.5,1.65,1.12,74.92,61.1,13,available,No,,Filtered out
O1565,D015,P032,R032,33,67,84,25,balanced,cheap,66.07,139.7,4.8,20.5,1.65,1.12,102.01,98.87,13,available,No,,Filtered out
O1566,D016,P032,R032,47,56,84,25,balanced,cheap,48.27,93.7,4.6,20.5,1.65,1.12,93.18,83.51,13,available,No,,Filtered out
O1567,D017,P032,R032,80,7,84,25,balanced,cheap,18.44,52.6,4.3,20.5,1.65,1.12,67.49,57.33,13,available,No,,Filtered out
O1568,D018,P032,R032,73,73,84,25,economical,cheap,49.24,111.3,4.2,20.5,1.65,1.12,69.45,70.46,13,available,No,,Filtered out
O1569,D019,P032,R032,93,6,84,25,economical,cheap,21.02,62.4,4.3,20.5,1.65,1.12,55.23,50.71,13,available,No,,Filtered out
O1570,D020,P032,R032,57,17,84,25,balanced,cheap,28.16,55.1,4.3,20.5,1.65,1.12,81.18,67.42,13,available,No,,Filtered out
O1571,D021,P032,R032,69,1,84,25,economical,cheap,28.3,83.7,4.6,20.5,1.65,1.12,63.64,60.83,13,available,No,,Filtered out
O1572,D022,P032,R032,0,49,84,25,premium,cheap,87.36,178.9,4.7,20.5,1.65,1.12,171,155.01,13,available,No,,Filtered out
O1573,D023,P032,R032,19,24,84,25,premium,cheap,65.01,119.1,4.7,20.5,1.65,1.12,146.02,125.56,13,available,No,,Filtered out
O1574,D024,P032,R032,67,20,84,25,economical,cheap,17.72,55.1,4.5,20.5,1.65,1.12,50.06,45.61,13,available,No,,Filtered out
O1575,D025,P032,R032,72,31,84,25,premium,cheap,13.42,26.8,4.7,20.5,1.65,1.12,94.5,71.04,13,unavailable,No,,Filtered out
O1576,D026,P032,R032,40,30,84,25,balanced,cheap,44.28,91.2,4.5,20.5,1.65,1.12,85.86,77.89,13,available,No,,Filtered out
O1577,D027,P032,R032,72,12,84,25,economical,cheap,17.69,45,4.2,20.5,1.65,1.12,56.47,48.11,13,available,No,,Filtered out
O1578,D028,P032,R032,69,90,84,25,balanced,cheap,66.71,155.6,4.4,20.5,1.65,1.12,107.31,105.8,13,available,No,,Filtered out
O1579,D029,P032,R032,17,33,84,25,balanced,cheap,67.48,189.9,4.6,20.5,1.65,1.12,113.79,117.17,13,available,No,,Filtered out
O1580,D030,P032,R032,33,64,84,25,premium,cheap,64.2,144.8,4.7,20.5,1.65,1.12,137.25,124.57,13,available,No,,Filtered out
O1581,D031,P032,R032,81,33,84,25,economical,cheap,8.54,18.9,4,20.5,1.65,1.12,47.36,36.53,13,available,No,,Filtered out
O1582,D032,P032,R032,4,47,84,25,balanced,cheap,82.97,233.3,4.5,20.5,1.65,1.12,124.77,133.55,13,available,No,,Filtered out
O1583,D033,P032,R032,26,87,84,25,balanced,cheap,84.9,197.7,4.3,20.5,1.65,1.12,127.17,128.13,13,unavailable,No,,Filtered out
O1584,D034,P032,R032,20,22,84,25,balanced,cheap,64.07,144.5,4.6,20.5,1.65,1.12,111.58,106.55,13,available,No,,Filtered out
O1585,D035,P032,R032,89,13,84,25,economical,cheap,13,32.2,4.2,20.5,1.65,1.12,56.22,45.37,13,available,No,,Filtered out
O1586,D036,P032,R032,84,24,84,25,premium,cheap,1,3,4.7,20.5,1.65,1.12,86.06,60.37,13,available,Yes,1,Show to passenger
O1587,D037,P032,R032,42,3,84,25,economical,cheap,47.41,123.5,4.7,20.5,1.65,1.12,73.45,75.65,13,available,No,,Filtered out
O1588,D038,P032,R032,55,77,84,25,premium,cheap,59.54,134.4,4.8,20.5,1.65,1.12,132.08,118.86,13,available,No,,Filtered out
O1589,D039,P032,R032,92,94,84,25,economical,cheap,69.46,213.2,4.1,20.5,1.65,1.12,85.59,102.14,13,available,No,,Filtered out
O1590,D040,P032,R032,38,64,84,25,balanced,cheap,60.31,120.2,4.3,20.5,1.65,1.12,104,96.41,13,available,No,,Filtered out
O1591,D041,P032,R032,22,78,84,25,balanced,cheap,81.57,172.3,4.6,20.5,1.65,1.12,122.31,119.62,13,available,No,,Filtered out
O1592,D042,P032,R032,56,56,84,25,economical,cheap,41.77,109,4,20.5,1.65,1.12,71.08,71.16,13,available,No,,Filtered out
O1593,D043,P032,R032,11,96,84,25,economical,cheap,101.83,286.1,4.6,20.5,1.65,1.12,101.8,128.02,13,available,No,,Filtered out
O1594,D044,P032,R032,58,53,84,25,balanced,cheap,38.21,108,4.4,20.5,1.65,1.12,90.94,84.82,13,available,No,,Filtered out
O1595,D045,P032,R032,98,13,84,25,balanced,cheap,18.44,42.3,4.5,20.5,1.65,1.12,72.04,58.44,13,available,No,,Filtered out
O1596,D046,P032,R032,59,85,84,25,economical,cheap,65,151.6,4.5,20.5,1.65,1.12,83.3,88.18,13,available,No,,Filtered out
O1597,D047,P032,R032,70,57,84,25,premium,cheap,34.93,72.1,5,20.5,1.65,1.12,114.24,93.89,13,available,No,,Filtered out
O1598,D048,P032,R032,30,35,84,25,balanced,cheap,54.92,137.7,4.4,20.5,1.65,1.12,98.2,95.84,13,available,No,,Filtered out
O1599,D049,P032,R032,19,90,84,25,economical,cheap,91.92,229.8,4.2,20.5,1.65,1.12,84.82,104.91,13,available,No,,Filtered out
O1600,D050,P032,R032,89,2,84,25,economical,cheap,23.54,57.5,4.4,20.5,1.65,1.12,59.83,52.94,13,available,No,,Filtered out
O1601,D001,P033,R033,75,54,9,7,balanced,cheap,81.02,184.6,4.4,23.1,1.09,1.02,102.32,108.1,13,available,No,,Filtered out
O1602,D002,P033,R033,57,75,9,7,economical,cheap,83.23,232.5,4.4,23.1,1.09,1.02,84.47,105.19,13,available,No,,Filtered out
O1603,D003,P033,R033,13,11,9,7,premium,cheap,5.66,10.4,4.9,23.1,1.09,1.02,63.13,45.78,13,available,Yes,1,Show to passenger
O1604,D004,P033,R033,70,37,9,7,economical,cheap,67.98,190.1,4.4,23.1,1.09,1.02,78.75,92.71,13,available,No,,Filtered out
O1605,D005,P033,R033,29,12,9,7,balanced,cheap,20.62,37.1,4.6,23.1,1.09,1.02,62.89,50.98,13,unavailable,No,,Filtered out
O1606,D006,P033,R033,9,77,9,7,economical,cheap,70,159.7,4.3,23.1,1.09,1.02,77.16,85.52,13,available,No,,Filtered out
O1607,D007,P033,R033,41,98,9,7,economical,cheap,96.46,211.8,4.1,23.1,1.09,1.02,94.45,108.07,13,available,No,,Filtered out
O1608,D008,P033,R033,27,83,9,7,economical,cheap,78.1,184.8,4.2,23.1,1.09,1.02,80.03,92.56,13,available,No,,Filtered out
O1609,D009,P033,R033,54,74,9,7,economical,cheap,80.71,191,4.3,23.1,1.09,1.02,82.07,95.22,13,available,No,,Filtered out
O1610,D010,P033,R033,87,54,9,7,economical,cheap,91.07,193.2,4.1,23.1,1.09,1.02,75.29,90.93,13,available,No,,Filtered out
O1611,D011,P033,R033,14,87,9,7,economical,cheap,80.16,164.5,4.7,23.1,1.09,1.02,85.96,92.6,13,available,No,,Filtered out
O1612,D012,P033,R033,33,64,9,7,balanced,cheap,61.85,136.2,4.5,23.1,1.09,1.02,94.6,93.01,13,available,No,,Filtered out
O1613,D013,P033,R033,99,67,9,7,balanced,cheap,108.17,195.7,4.6,23.1,1.09,1.02,114.94,119.14,13,available,No,,Filtered out
O1614,D014,P033,R033,72,10,9,7,balanced,cheap,63.07,134.1,4.4,23.1,1.09,1.02,89.6,89.1,13,available,No,,Filtered out
O1615,D015,P033,R033,33,67,9,7,balanced,cheap,64.62,124.6,4.8,23.1,1.09,1.02,88.54,86.42,13,available,No,,Filtered out
O1616,D016,P033,R033,47,56,9,7,balanced,cheap,62.01,109.4,4.6,23.1,1.09,1.02,88.6,83.44,13,available,No,,Filtered out
O1617,D017,P033,R033,80,7,9,7,balanced,cheap,71,182.1,4.3,23.1,1.09,1.02,88.42,97.88,13,available,No,,Filtered out
O1618,D018,P033,R033,73,73,9,7,economical,cheap,91.93,188.5,4.2,23.1,1.09,1.02,79.82,93.15,13,available,No,,Filtered out
O1619,D019,P033,R033,93,6,9,7,economical,cheap,84.01,224.5,4.3,23.1,1.09,1.02,78.58,99.48,13,available,No,,Filtered out
